prompt_id,prompt_family,repetition_index,token_count,latency_ms,decision,g_score,g_final,v_score,delta_g,stability_score,coherence_score,semantic_risk,factual_hallucination_score,semantic_instability_score,information_density,error,baromètre,modèle
NM-WEEKLY-Q02,factual_stable,24,292.0,23339.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6895,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,25,311.0,23229.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6385,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,26,292.0,24185.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6201,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,27,299.0,23511.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6683,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,28,299.0,25239.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6791,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,29,321.0,24118.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6468,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,30,292.0,23270.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6838,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,31,280.0,23129.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6647,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,32,297.0,23267.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6439,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,33,321.0,23963.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6462,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,34,289.0,22669.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6531,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,35,308.0,23027.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6533,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,36,326.0,23467.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6215,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,37,311.0,22922.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.635,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,38,305.0,23197.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6466,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,39,297.0,23578.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6578,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,40,316.0,24125.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6479,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,41,285.0,23407.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6681,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,42,340.0,23098.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6265,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,43,302.0,22826.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6607,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,44,291.0,23622.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6301,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,45,334.0,24158.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6257,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,46,290.0,23730.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.661,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,47,319.0,23647.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6156,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,48,332.0,23660.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.638,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,49,308.0,23544.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6454,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,50,337.0,23986.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.5997,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,51,298.0,23835.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6498,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,52,296.0,23576.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6426,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,53,320.0,24058.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6173,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,54,308.0,22953.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6241,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,55,302.0,23811.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6614,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,56,307.0,24075.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6401,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,57,299.0,23400.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6636,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,58,314.0,23636.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6295,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,59,314.0,23807.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6377,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,60,293.0,23009.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.645,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,61,288.0,23102.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6364,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,62,288.0,24320.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6308,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,63,319.0,22900.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6573,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,64,323.0,23608.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6297,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,65,294.0,25572.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6293,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,66,327.0,23343.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6078,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,67,310.0,23262.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.648,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,68,292.0,23473.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6386,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,69,336.0,23822.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6132,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,70,290.0,23068.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6586,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,71,271.0,25511.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6653,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,72,287.0,24119.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6221,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,73,290.0,23721.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6595,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,74,297.0,23795.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6382,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,75,302.0,23958.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6423,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,76,291.0,23742.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6373,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,77,316.0,22906.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6511,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,78,307.0,22926.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6232,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,79,325.0,25217.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6289,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,80,298.0,23126.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6538,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,81,320.0,23786.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6323,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,82,320.0,25095.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6473,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,83,293.0,22985.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6454,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,84,318.0,22741.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6642,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,85,308.0,23031.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.615,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,86,323.0,23284.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6642,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,87,289.0,22676.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6514,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,88,311.0,22945.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6185,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,89,307.0,22809.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6508,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,90,334.0,23054.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6094,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,91,332.0,23097.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6394,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,92,306.0,22969.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6433,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,93,312.0,23462.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6764,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,94,285.0,22487.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6456,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,95,287.0,22599.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6803,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,96,289.0,22782.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6555,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,97,314.0,22942.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6536,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,98,301.0,22653.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6504,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,99,325.0,22901.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6409,,baromètre4,perplexity_sonar
NM-WEEKLY-Q02,factual_stable,100,322.0,22939.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6356,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,1,428.0,24474.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6279,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,2,367.0,23180.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6558,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,3,351.0,23243.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6694,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,4,371.0,23363.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6641,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,5,340.0,23229.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6622,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,6,364.0,23243.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6683,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,7,373.0,23290.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6886,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,8,382.0,23512.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6403,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,9,367.0,23497.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6514,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,10,359.0,23222.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6545,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,11,346.0,23265.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6551,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,12,378.0,23071.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6759,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,13,393.0,23519.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6455,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,14,386.0,23548.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.643,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,15,363.0,23297.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6687,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,16,347.0,23129.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6776,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,17,370.0,23212.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6452,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,18,424.0,23728.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6301,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,19,388.0,23373.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6677,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,20,359.0,23282.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6655,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,21,352.0,23425.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6768,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,22,366.0,23177.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6464,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,23,366.0,23176.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6289,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,24,367.0,23175.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6487,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,25,356.0,23207.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.7029,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,26,467.0,24100.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6434,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,27,367.0,23088.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6579,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,28,379.0,23593.0,FLAG,0.52,0.918738,0.6,-0.08,0.8,1.0,0.0,0.4,0.0,0.6704,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,29,370.0,23351.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6451,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,30,342.0,23059.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6709,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,31,418.0,23669.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6087,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,32,366.0,23385.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6439,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,33,373.0,23269.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6654,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,34,355.0,23363.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6719,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,35,385.0,23322.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6566,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,36,371.0,23361.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6741,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,37,364.0,23316.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6594,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,38,364.0,23467.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6918,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,39,353.0,23666.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.677,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,40,364.0,23686.0,FLAG,0.52,0.918686,0.6,-0.08,0.8,1.0,0.0,0.4,0.0,0.6612,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,41,383.0,23376.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6739,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,42,372.0,23152.0,ALLOW,0.56,0.943971,0.8,-0.04,0.861538,1.0,0.0,0.2,0.0,0.6595,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,43,423.0,23330.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6347,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,44,392.0,23453.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6487,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,45,398.0,23264.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.639,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,46,395.0,23427.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6003,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,47,407.0,23291.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6574,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,48,396.0,23614.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6569,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,49,380.0,23152.0,ALLOW,0.6,0.969231,1.0,0.04,0.923077,1.0,0.0,0.0,0.0,0.6379,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,50,403.0,23517.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6602,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,51,416.0,24153.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.649,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,52,338.0,23178.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6597,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,53,405.0,23354.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6535,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,54,385.0,23352.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6478,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,55,370.0,23919.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6727,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,56,405.0,23645.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6702,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,57,375.0,23536.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6588,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,58,406.0,23974.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6384,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,59,383.0,23706.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6345,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,60,359.0,23236.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6774,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,61,402.0,23273.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6344,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,62,368.0,23498.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6707,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,63,368.0,22966.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6546,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,64,377.0,23218.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6302,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,65,394.0,23910.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6272,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,66,411.0,23411.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.641,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,67,380.0,23682.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6529,,baromètre4,perplexity_sonar
NM-WEEKLY-Q03,open_stable,68,352.0,23134.0,ALLOW,0.6,0.969231,1.0,0.0,0.923077,1.0,0.0,0.0,0.0,0.6557,,baromètre4,perplexity_sonar
